symbol,date,bull_prob,side_prob,bear_prob,f6_cont
BTCUSDT,2018-06-23,0.0,0.0,1.0,0.0
BTCUSDT,2018-06-24,0.0,0.0,1.0,0.0
BTCUSDT,2018-06-25,0.0,0.0,1.0,0.0
BTCUSDT,2018-06-26,0.0,0.0,1.0,0.0
BTCUSDT,2018-06-27,0.0,0.0,1.0,0.0
BTCUSDT,2018-06-28,0.0,0.0,1.0,0.0
BTCUSDT,2018-06-29,0.9998,0.0002,0.0,0.9998
BTCUSDT,2018-06-30,0.9949,0.0051,0.0,0.9949
BTCUSDT,2018-07-01,0.9952,0.0048,0.0,0.9952
BTCUSDT,2018-07-02,0.9954,0.0046,0.0,0.9954
BTCUSDT,2018-07-03,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-07-04,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-07-05,0.9965,0.0035,0.0,0.9965
BTCUSDT,2018-07-06,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-07-07,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-07-08,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-07-09,0.9989,0.0011,0.0,0.9989
BTCUSDT,2018-07-10,0.0,0.0,1.0,0.0
BTCUSDT,2018-07-11,0.0,0.0,1.0,0.0
BTCUSDT,2018-07-12,0.0,0.0,1.0,0.0
BTCUSDT,2018-07-13,0.0,0.0,1.0,0.0
BTCUSDT,2018-07-14,0.0,0.0,1.0,0.0
BTCUSDT,2018-07-15,0.0,0.0,1.0,0.0
BTCUSDT,2018-07-16,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-07-17,0.9971,0.0029,0.0,0.9971
BTCUSDT,2018-07-18,0.997,0.003,0.0,0.997
BTCUSDT,2018-07-19,0.998,0.002,0.0,0.998
BTCUSDT,2018-07-20,0.9976,0.0024,0.0,0.9976
BTCUSDT,2018-07-21,0.9976,0.0024,0.0,0.9976
BTCUSDT,2018-07-22,0.9973,0.0027,0.0,0.9973
BTCUSDT,2018-07-23,0.9968,0.0032,0.0,0.9968
BTCUSDT,2018-07-24,0.997,0.003,0.0,0.997
BTCUSDT,2018-07-25,0.9961,0.0039,0.0,0.9961
BTCUSDT,2018-07-26,0.9954,0.0046,0.0,0.9954
BTCUSDT,2018-07-27,0.9961,0.0039,0.0,0.9961
BTCUSDT,2018-07-28,0.996,0.004,0.0,0.996
BTCUSDT,2018-07-29,0.9961,0.0039,0.0,0.9961
BTCUSDT,2018-07-30,0.9989,0.0011,0.0,0.9989
BTCUSDT,2018-07-31,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-01,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-02,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-03,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-04,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-05,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-06,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-07,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-08,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-09,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-10,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-11,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-12,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-13,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-14,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-15,0.9999,0.0,0.0,0.9999
BTCUSDT,2018-08-16,0.0,0.0,1.0,0.0
BTCUSDT,2018-08-17,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-08-18,0.9955,0.0045,0.0,0.9955
BTCUSDT,2018-08-19,0.9955,0.0045,0.0,0.9955
BTCUSDT,2018-08-20,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-08-21,0.9955,0.0045,0.0,0.9955
BTCUSDT,2018-08-22,0.9955,0.0045,0.0,0.9955
BTCUSDT,2018-08-23,0.9955,0.0045,0.0,0.9955
BTCUSDT,2018-08-24,0.9954,0.0046,0.0,0.9954
BTCUSDT,2018-08-25,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-08-26,0.9955,0.0045,0.0,0.9955
BTCUSDT,2018-08-27,0.9959,0.0041,0.0,0.9959
BTCUSDT,2018-08-28,0.996,0.004,0.0,0.996
BTCUSDT,2018-08-29,0.9962,0.0038,0.0,0.9962
BTCUSDT,2018-08-30,0.9958,0.0042,0.0,0.9958
BTCUSDT,2018-08-31,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-09-01,0.9958,0.0042,0.0,0.9958
BTCUSDT,2018-09-02,0.9959,0.0041,0.0,0.9959
BTCUSDT,2018-09-03,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-09-04,0.999,0.001,0.0,0.999
BTCUSDT,2018-09-05,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-06,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-07,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-08,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-09,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-10,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-11,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-12,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-13,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-14,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-09-15,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-09-16,0.9989,0.0011,0.0,0.9989
BTCUSDT,2018-09-17,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-18,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-09-19,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-09-20,0.9958,0.0042,0.0,0.9958
BTCUSDT,2018-09-21,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-09-22,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-09-23,0.9956,0.0044,0.0,0.9956
BTCUSDT,2018-09-24,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-09-25,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-09-26,0.9958,0.0042,0.0,0.9958
BTCUSDT,2018-09-27,0.999,0.001,0.0,0.999
BTCUSDT,2018-09-28,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-29,0.0,0.0,1.0,0.0
BTCUSDT,2018-09-30,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-01,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-02,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-10-03,0.999,0.001,0.0,0.999
BTCUSDT,2018-10-04,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-05,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-06,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-07,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-08,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-10-09,0.9959,0.0041,0.0,0.9959
BTCUSDT,2018-10-10,0.999,0.001,0.0,0.999
BTCUSDT,2018-10-11,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-12,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-13,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-14,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-15,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-16,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-17,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-18,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-10-19,0.9958,0.0042,0.0,0.9958
BTCUSDT,2018-10-20,0.9958,0.0042,0.0,0.9958
BTCUSDT,2018-10-21,0.999,0.001,0.0,0.999
BTCUSDT,2018-10-22,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-23,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-24,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-25,0.0,0.9253,0.0747,0.0
BTCUSDT,2018-10-26,1.0,0.0,0.0,1.0
BTCUSDT,2018-10-27,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-28,0.9999,0.0,0.0,0.9999
BTCUSDT,2018-10-29,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-30,0.0,0.0,1.0,0.0
BTCUSDT,2018-10-31,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-01,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-02,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-03,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-04,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-05,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-11-06,0.9958,0.0042,0.0,0.9958
BTCUSDT,2018-11-07,0.9957,0.0043,0.0,0.9957
BTCUSDT,2018-11-08,0.999,0.001,0.0,0.999
BTCUSDT,2018-11-09,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-10,0.9999,0.0001,0.0,0.9999
BTCUSDT,2018-11-11,0.999,0.001,0.0,0.999
BTCUSDT,2018-11-12,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-13,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-14,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-15,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-16,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-17,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-18,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-19,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-20,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-21,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-22,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-23,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-24,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-25,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-26,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-27,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-28,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-29,0.0,0.0,1.0,0.0
BTCUSDT,2018-11-30,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-01,0.9998,0.0002,0.0,0.9998
BTCUSDT,2018-12-02,0.9928,0.0072,0.0,0.9928
BTCUSDT,2018-12-03,0.9926,0.0074,0.0,0.9926
BTCUSDT,2018-12-04,0.9982,0.0018,0.0,0.9982
BTCUSDT,2018-12-05,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-06,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-07,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-08,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-09,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-10,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-11,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-12,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-13,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-14,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-15,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-16,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-17,0.9998,0.0002,0.0,0.9998
BTCUSDT,2018-12-18,0.9949,0.0051,0.0,0.9949
BTCUSDT,2018-12-19,0.9953,0.0047,0.0,0.9953
BTCUSDT,2018-12-20,0.9989,0.0011,0.0,0.9989
BTCUSDT,2018-12-21,0.998,0.002,0.0,0.998
BTCUSDT,2018-12-22,0.9988,0.0012,0.0,0.9988
BTCUSDT,2018-12-23,0.9986,0.0014,0.0,0.9986
BTCUSDT,2018-12-24,0.9969,0.0031,0.0,0.9969
BTCUSDT,2018-12-25,0.9943,0.0057,0.0,0.9943
BTCUSDT,2018-12-26,0.9987,0.0013,0.0,0.9987
BTCUSDT,2018-12-27,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-28,1.0,0.0,0.0,1.0
BTCUSDT,2018-12-29,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-30,0.0,0.0,1.0,0.0
BTCUSDT,2018-12-31,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-01,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-01-02,0.9942,0.0058,0.0,0.9942
BTCUSDT,2019-01-03,0.9987,0.0013,0.0,0.9987
BTCUSDT,2019-01-04,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-05,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-01-06,0.9946,0.0054,0.0,0.9946
BTCUSDT,2019-01-07,0.9953,0.0047,0.0,0.9953
BTCUSDT,2019-01-08,0.9949,0.0051,0.0,0.9949
BTCUSDT,2019-01-09,0.9987,0.0013,0.0,0.9987
BTCUSDT,2019-01-10,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-11,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-12,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-13,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-14,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-15,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-16,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-17,0.0,0.1746,0.8254,0.0
BTCUSDT,2019-01-18,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-19,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-01-20,0.9989,0.0011,0.0,0.9989
BTCUSDT,2019-01-21,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-22,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-23,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-24,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-25,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-26,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-27,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-28,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-29,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-30,0.0,0.0,1.0,0.0
BTCUSDT,2019-01-31,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-01,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-02,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-03,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-04,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-05,1.0,0.0,0.0,1.0
BTCUSDT,2019-02-06,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-07,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-08,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-02-09,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-02-10,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-02-11,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-02-12,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-02-13,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-02-14,0.999,0.001,0.0,0.999
BTCUSDT,2019-02-15,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-16,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-17,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-18,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-02-19,0.9959,0.0041,0.0,0.9959
BTCUSDT,2019-02-20,0.9961,0.0039,0.0,0.9961
BTCUSDT,2019-02-21,0.996,0.004,0.0,0.996
BTCUSDT,2019-02-22,0.9962,0.0038,0.0,0.9962
BTCUSDT,2019-02-23,0.9967,0.0033,0.0,0.9967
BTCUSDT,2019-02-24,0.9989,0.0011,0.0,0.9989
BTCUSDT,2019-02-25,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-26,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-27,0.0,0.0,1.0,0.0
BTCUSDT,2019-02-28,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-01,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-02,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-03,1.0,0.0,0.0,1.0
BTCUSDT,2019-03-04,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-05,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-03-06,0.9956,0.0044,0.0,0.9956
BTCUSDT,2019-03-07,0.9956,0.0044,0.0,0.9956
BTCUSDT,2019-03-08,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-03-09,0.9956,0.0044,0.0,0.9956
BTCUSDT,2019-03-10,0.9956,0.0044,0.0,0.9956
BTCUSDT,2019-03-11,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-03-12,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-03-13,0.9959,0.0041,0.0,0.9959
BTCUSDT,2019-03-14,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-03-15,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-03-16,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-03-17,0.9959,0.0041,0.0,0.9959
BTCUSDT,2019-03-18,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-03-19,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-03-20,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-03-21,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-03-22,0.999,0.001,0.0,0.999
BTCUSDT,2019-03-23,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-24,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-25,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-26,0.0,0.0,1.0,0.0
BTCUSDT,2019-03-27,0.0,0.8054,0.1946,0.0
BTCUSDT,2019-03-28,1.0,0.0,0.0,1.0
BTCUSDT,2019-03-29,0.9959,0.0041,0.0,0.9959
BTCUSDT,2019-03-30,0.9959,0.0041,0.0,0.9959
BTCUSDT,2019-03-31,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-04-01,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-04-02,0.9985,0.0015,0.0,0.9985
BTCUSDT,2019-04-03,0.9983,0.0017,0.0,0.9983
BTCUSDT,2019-04-04,0.9982,0.0018,0.0,0.9982
BTCUSDT,2019-04-05,0.9986,0.0014,0.0,0.9986
BTCUSDT,2019-04-06,0.9986,0.0014,0.0,0.9986
BTCUSDT,2019-04-07,0.9991,0.0009,0.0,0.9991
BTCUSDT,2019-04-08,0.9992,0.0008,0.0,0.9992
BTCUSDT,2019-04-09,0.9953,0.0047,0.0,0.9953
BTCUSDT,2019-04-10,0.9954,0.0046,0.0,0.9954
BTCUSDT,2019-04-11,0.9948,0.0052,0.0,0.9948
BTCUSDT,2019-04-12,0.9948,0.0052,0.0,0.9948
BTCUSDT,2019-04-13,0.9987,0.0013,0.0,0.9987
BTCUSDT,2019-04-14,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-15,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-16,1.0,0.0,0.0,1.0
BTCUSDT,2019-04-17,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-18,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-04-19,0.9949,0.0051,0.0,0.9949
BTCUSDT,2019-04-20,0.995,0.005,0.0,0.995
BTCUSDT,2019-04-21,0.9948,0.0052,0.0,0.9948
BTCUSDT,2019-04-22,0.9952,0.0048,0.0,0.9952
BTCUSDT,2019-04-23,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-04-24,0.999,0.001,0.0,0.999
BTCUSDT,2019-04-25,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-26,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-27,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-28,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-29,0.0,0.0,1.0,0.0
BTCUSDT,2019-04-30,0.0,0.0,1.0,0.0
BTCUSDT,2019-05-01,0.0,0.0,1.0,0.0
BTCUSDT,2019-05-02,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-05-03,0.996,0.004,0.0,0.996
BTCUSDT,2019-05-04,0.9962,0.0038,0.0,0.9962
BTCUSDT,2019-05-05,0.996,0.004,0.0,0.996
BTCUSDT,2019-05-06,0.996,0.004,0.0,0.996
BTCUSDT,2019-05-07,0.9959,0.0041,0.0,0.9959
BTCUSDT,2019-05-08,0.9961,0.0039,0.0,0.9961
BTCUSDT,2019-05-09,0.9964,0.0036,0.0,0.9964
BTCUSDT,2019-05-10,0.9961,0.0039,0.0,0.9961
BTCUSDT,2019-05-11,0.9986,0.0014,0.0,0.9986
BTCUSDT,2019-05-12,0.9981,0.0019,0.0,0.9981
BTCUSDT,2019-05-13,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-05-14,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-05-15,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-05-16,0.9992,0.0008,0.0,0.9992
BTCUSDT,2019-05-17,0.9969,0.0031,0.0,0.9969
BTCUSDT,2019-05-18,0.9944,0.0056,0.0,0.9944
BTCUSDT,2019-05-19,0.9974,0.0026,0.0,0.9974
BTCUSDT,2019-05-20,0.9984,0.0016,0.0,0.9984
BTCUSDT,2019-05-21,0.0,0.0,1.0,0.0
BTCUSDT,2019-05-22,0.0,0.0,1.0,0.0
BTCUSDT,2019-05-23,0.0,0.0,1.0,0.0
BTCUSDT,2019-05-24,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-05-25,0.9953,0.0047,0.0,0.9953
BTCUSDT,2019-05-26,0.9939,0.0061,0.0,0.9939
BTCUSDT,2019-05-27,0.9952,0.0048,0.0,0.9952
BTCUSDT,2019-05-28,0.9949,0.0051,0.0,0.9949
BTCUSDT,2019-05-29,0.9958,0.0042,0.0,0.9958
BTCUSDT,2019-05-30,0.9936,0.0064,0.0,0.9936
BTCUSDT,2019-05-31,0.9941,0.0059,0.0,0.9941
BTCUSDT,2019-06-01,0.9945,0.0055,0.0,0.9945
BTCUSDT,2019-06-02,0.9985,0.0015,0.0,0.9985
BTCUSDT,2019-06-03,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-04,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-05,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-06,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-07,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-08,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-09,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-10,0.0,0.0,1.0,0.0
BTCUSDT,2019-06-11,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-06-12,0.9953,0.0047,0.0,0.9953
BTCUSDT,2019-06-13,0.9954,0.0046,0.0,0.9954
BTCUSDT,2019-06-14,0.9957,0.0043,0.0,0.9957
BTCUSDT,2019-06-15,0.9962,0.0038,0.0,0.9962
BTCUSDT,2019-06-16,0.9974,0.0026,0.0,0.9974
BTCUSDT,2019-06-17,0.9973,0.0027,0.0,0.9973
BTCUSDT,2019-06-18,0.9969,0.0031,0.0,0.9969
BTCUSDT,2019-06-19,0.9967,0.0033,0.0,0.9967
BTCUSDT,2019-06-20,0.9971,0.0029,0.0,0.9971
BTCUSDT,2019-06-21,0.9973,0.0027,0.0,0.9973
BTCUSDT,2019-06-22,0.9982,0.0018,0.0,0.9982
BTCUSDT,2019-06-23,0.9981,0.0019,0.0,0.9981
BTCUSDT,2019-06-24,0.9976,0.0024,0.0,0.9976
BTCUSDT,2019-06-25,0.9994,0.0006,0.0,0.9994
BTCUSDT,2019-06-26,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-06-27,0.9973,0.0027,0.0,0.9973
BTCUSDT,2019-06-28,0.9984,0.0016,0.0,0.9984
BTCUSDT,2019-06-29,0.9989,0.0011,0.0,0.9989
BTCUSDT,2019-06-30,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-01,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-02,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-03,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-04,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-07-05,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-06,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-07,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-07-08,0.9963,0.0037,0.0,0.9963
BTCUSDT,2019-07-09,0.9965,0.0035,0.0,0.9965
BTCUSDT,2019-07-10,0.9908,0.0092,0.0,0.9908
BTCUSDT,2019-07-11,0.9901,0.0099,0.0,0.9901
BTCUSDT,2019-07-12,0.9925,0.0075,0.0,0.9925
BTCUSDT,2019-07-13,0.9976,0.0024,0.0,0.9976
BTCUSDT,2019-07-14,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-15,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-16,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-17,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-18,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-19,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-20,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-21,0.9999,0.0001,0.0,0.9999
BTCUSDT,2019-07-22,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-23,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-07-24,0.9982,0.0018,0.0,0.9982
BTCUSDT,2019-07-25,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-26,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-27,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-28,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-29,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-30,0.0,0.0,1.0,0.0
BTCUSDT,2019-07-31,0.9998,0.0002,0.0,0.9998
BTCUSDT,2019-08-01,0.994,0.006,0.0,0.994
BTCUSDT,2019-08-02,0.9945,0.0055,0.0,0.9945
BTCUSDT,2019-08-03,0.9965,0.0035,0.0,0.9965
BTCUSDT,2019-08-04,0.9968,0.0032,0.0,0.9968
BTCUSDT,2019-08-05,0.9988,0.0012,0.0,0.9988
BTCUSDT,2019-08-06,0.9979,0.0021,0.0,0.9979
BTCUSDT,2019-08-07,0.9977,0.0023,0.0,0.9977
BTCUSDT,2019-08-08,0.997,0.003,0.0,0.997
BTCUSDT,2019-08-09,0.9965,0.0035,0.0,0.9965
BTCUSDT,2019-08-10,0.9955,0.0045,0.0,0.9955
BTCUSDT,2019-08-11,0.9989,0.0011,0.0,0.9989
BTCUSDT,2019-08-12,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-13,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-14,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-15,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-16,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-17,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-18,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-19,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-20,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-21,1.0,0.0,0.0,1.0
BTCUSDT,2019-08-22,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-23,0.9999,0.0,0.0,0.9999
BTCUSDT,2019-08-24,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-25,0.0,0.0,1.0,0.0
BTCUSDT,2019-08-26,0.0,0.0,1.0,0.0
