symbol,date,regime,close,rsi14
BTCUSDT,2019-03-10,sideways,3951.6,58.74
BTCUSDT,2019-03-11,sideways,3905.23,54.74
BTCUSDT,2019-03-12,sideways,3909.16,55.02
BTCUSDT,2019-03-13,sideways,3906.72,54.8
BTCUSDT,2019-03-14,sideways,3924.37,56.2
BTCUSDT,2019-03-15,sideways,3960.91,59.03
BTCUSDT,2019-03-16,sideways,4048.73,64.91
BTCUSDT,2019-03-17,sideways,4025.23,62.33
BTCUSDT,2019-03-18,sideways,4032.51,62.82
BTCUSDT,2019-03-19,sideways,4071.19,65.41
BTCUSDT,2019-03-20,sideways,4087.48,66.47
BTCUSDT,2019-03-21,sideways,4029.33,59.47
BTCUSDT,2019-03-22,sideways,4023.97,58.86
BTCUSDT,2019-03-23,sideways,4035.83,59.85
BTCUSDT,2019-03-24,sideways,4022.17,58.12
BTCUSDT,2019-03-25,sideways,3963.07,51.21
BTCUSDT,2019-03-26,sideways,3985.08,53.43
BTCUSDT,2019-03-27,sideways,4087.07,62.05
BTCUSDT,2019-03-28,sideways,4069.11,59.94
BTCUSDT,2019-03-29,sideways,4098.37,62.19
BTCUSDT,2019-03-30,sideways,4106.66,62.83
BTCUSDT,2019-03-31,sideways,4105.4,62.66
BTCUSDT,2019-04-01,sideways,4158.18,66.78
BTCUSDT,2019-04-02,bull,4879.88,87.34
BTCUSDT,2019-04-03,bull,4973.02,88.35
BTCUSDT,2019-04-04,bull,4922.8,84.46
BTCUSDT,2019-04-05,bull,5036.68,85.97
BTCUSDT,2019-04-06,bull,5059.82,86.26
BTCUSDT,2019-04-07,bull,5198.9,87.89
BTCUSDT,2019-04-08,bull,5289.77,88.82
BTCUSDT,2019-04-09,bull,5204.96,82.44
BTCUSDT,2019-04-10,bull,5324.55,84.17
BTCUSDT,2019-04-11,bull,5064.49,68.41
BTCUSDT,2019-04-12,bull,5089.54,69.01
BTCUSDT,2019-04-13,bull,5096.59,69.19
BTCUSDT,2019-04-14,bull,5167.72,71.0
BTCUSDT,2019-04-15,bull,5067.11,65.17
BTCUSDT,2019-04-16,bull,5235.56,69.66
BTCUSDT,2019-04-17,bull,5251.94,70.07
BTCUSDT,2019-04-18,bull,5298.39,71.24
BTCUSDT,2019-04-19,bull,5303.81,71.38
BTCUSDT,2019-04-20,bull,5337.89,72.29
BTCUSDT,2019-04-21,bull,5314.53,70.62
BTCUSDT,2019-04-22,bull,5399.37,73.06
BTCUSDT,2019-04-23,bull,5572.36,77.21
BTCUSDT,2019-04-24,bull,5464.87,69.99
BTCUSDT,2019-04-25,bull,5210.52,56.54
BTCUSDT,2019-04-26,bull,5279.35,58.84
BTCUSDT,2019-04-27,bull,5268.29,58.31
BTCUSDT,2019-04-28,bull,5285.14,58.92
BTCUSDT,2019-04-29,bull,5247.35,56.9
BTCUSDT,2019-04-30,bull,5350.73,60.86
BTCUSDT,2019-05-01,bull,5402.7,62.71
BTCUSDT,2019-05-02,bull,5505.28,66.12
BTCUSDT,2019-05-03,bull,5768.29,72.95
BTCUSDT,2019-05-04,bull,5831.17,74.28
BTCUSDT,2019-05-05,bull,5795.71,72.12
BTCUSDT,2019-05-06,bull,5746.81,69.13
BTCUSDT,2019-05-07,bull,5829.5,71.3
BTCUSDT,2019-05-08,bull,5982.46,74.82
BTCUSDT,2019-05-09,bull,6174.53,78.4
BTCUSDT,2019-05-10,bull,6378.85,81.42
BTCUSDT,2019-05-11,bull,7204.77,88.46
BTCUSDT,2019-05-12,bull,6972.37,79.35
BTCUSDT,2019-05-13,bull,7814.92,85.27
BTCUSDT,2019-05-14,bull,7994.42,86.18
BTCUSDT,2019-05-15,bull,8205.17,87.18
BTCUSDT,2019-05-16,bull,7884.91,77.95
BTCUSDT,2019-05-17,bull,7343.9,65.35
BTCUSDT,2019-05-18,bull,7271.21,63.86
BTCUSDT,2019-05-19,bull,8197.69,72.49
BTCUSDT,2019-05-20,bull,7978.31,68.33
BTCUSDT,2019-05-21,bull,7963.33,68.04
BTCUSDT,2019-05-22,bull,7680.07,62.68
BTCUSDT,2019-05-23,bull,7881.85,64.81
BTCUSDT,2019-05-24,bull,7987.37,65.9
BTCUSDT,2019-05-25,bull,8052.54,66.59
BTCUSDT,2019-05-26,bull,8673.22,72.34
BTCUSDT,2019-05-27,bull,8805.78,73.4
BTCUSDT,2019-05-28,bull,8719.96,71.5
BTCUSDT,2019-05-29,bull,8659.49,70.12
BTCUSDT,2019-05-30,bull,8319.47,62.8
BTCUSDT,2019-05-31,bull,8574.5,65.69
BTCUSDT,2019-06-01,bull,8564.02,65.47
BTCUSDT,2019-06-02,bull,8742.96,67.52
BTCUSDT,2019-06-03,bull,8209.0,56.71
BTCUSDT,2019-06-04,bull,7707.77,48.81
BTCUSDT,2019-06-05,bull,7824.23,50.53
BTCUSDT,2019-06-06,bull,7822.02,50.5
BTCUSDT,2019-06-07,bull,8043.95,53.92
BTCUSDT,2019-06-08,bull,7954.13,52.34
BTCUSDT,2019-06-09,bull,7688.08,47.87
BTCUSDT,2019-06-10,bull,8000.33,52.95
BTCUSDT,2019-06-11,bull,7927.71,51.69
BTCUSDT,2019-06-12,sideways,8145.86,55.15
BTCUSDT,2019-06-13,sideways,8230.92,56.46
BTCUSDT,2019-06-14,bull,8693.83,62.82
BTCUSDT,2019-06-15,bull,8838.38,64.56
BTCUSDT,2019-06-16,bull,8994.49,66.39
BTCUSDT,2019-06-17,bull,9320.35,69.88
BTCUSDT,2019-06-18,bull,9081.76,64.59
BTCUSDT,2019-06-19,bull,9273.52,66.77
BTCUSDT,2019-06-20,bull,9527.16,69.45
BTCUSDT,2019-06-21,bull,10144.56,74.78
BTCUSDT,2019-06-22,bull,10701.69,78.43
BTCUSDT,2019-06-23,bull,10855.37,79.32
BTCUSDT,2019-06-24,bull,11011.1,80.22
BTCUSDT,2019-06-25,bull,11790.92,83.95
BTCUSDT,2019-06-26,bull,13016.23,87.83
BTCUSDT,2019-06-27,bull,11182.81,63.19
BTCUSDT,2019-06-28,bull,12407.33,69.37
BTCUSDT,2019-06-29,bull,11959.37,65.07
BTCUSDT,2019-06-30,bull,10817.16,55.6
BTCUSDT,2019-07-01,bull,10583.13,53.87
BTCUSDT,2019-07-02,bull,10801.68,55.27
BTCUSDT,2019-07-03,bull,11961.27,61.88
BTCUSDT,2019-07-04,bull,11215.44,56.13
BTCUSDT,2019-07-05,bull,10978.46,54.4
BTCUSDT,2019-07-06,bull,11208.55,55.83
BTCUSDT,2019-07-07,bull,11450.85,57.33
BTCUSDT,2019-07-08,bull,12285.96,62.14
BTCUSDT,2019-07-09,bull,12573.81,63.66
BTCUSDT,2019-07-10,bull,12156.51,59.9
BTCUSDT,2019-07-11,bull,11358.66,53.42
BTCUSDT,2019-07-12,bull,11815.99,56.34
BTCUSDT,2019-07-13,bull,11392.38,53.03
BTCUSDT,2019-07-14,bull,10256.06,45.33
BTCUSDT,2019-07-15,bull,10895.09,49.75
BTCUSDT,2019-07-16,sideways,9477.64,41.7
BTCUSDT,2019-07-17,sideways,9693.8,43.21
BTCUSDT,2019-07-18,bull,10666.48,49.54
BTCUSDT,2019-07-19,bull,10530.73,48.72
BTCUSDT,2019-07-20,bull,10767.14,50.26
BTCUSDT,2019-07-21,sideways,10599.11,49.13
BTCUSDT,2019-07-22,sideways,10343.11,47.39
BTCUSDT,2019-07-23,sideways,9900.77,44.45
BTCUSDT,2019-07-24,sideways,9811.93,43.86
BTCUSDT,2019-07-25,sideways,9911.84,44.75
BTCUSDT,2019-07-26,sideways,9870.3,44.44
BTCUSDT,2019-07-27,sideways,9477.68,41.48
BTCUSDT,2019-07-28,sideways,9552.86,42.27
BTCUSDT,2019-07-29,sideways,9519.15,41.99
BTCUSDT,2019-07-30,sideways,9607.42,43.04
BTCUSDT,2019-07-31,sideways,10085.63,48.45
BTCUSDT,2019-08-01,sideways,10399.67,51.7
BTCUSDT,2019-08-02,sideways,10518.17,52.9
BTCUSDT,2019-08-03,sideways,10821.73,55.93
BTCUSDT,2019-08-04,sideways,10970.18,57.38
BTCUSDT,2019-08-05,bull,11805.65,64.45
BTCUSDT,2019-08-06,sideways,11478.17,60.23
BTCUSDT,2019-08-07,sideways,11941.97,63.84
BTCUSDT,2019-08-08,sideways,11966.41,64.02
BTCUSDT,2019-08-09,sideways,11862.94,62.56
BTCUSDT,2019-08-10,sideways,11354.02,55.82
BTCUSDT,2019-08-11,sideways,11523.58,57.46
BTCUSDT,2019-08-12,sideways,11382.62,55.61
BTCUSDT,2019-08-13,sideways,10895.83,49.65
BTCUSDT,2019-08-14,sideways,10051.7,41.37
BTCUSDT,2019-08-15,sideways,10311.55,44.44
BTCUSDT,2019-08-16,sideways,10374.34,45.19
BTCUSDT,2019-08-17,sideways,10231.74,43.75
BTCUSDT,2019-08-18,sideways,10345.81,45.25
BTCUSDT,2019-08-19,sideways,10916.05,52.13
BTCUSDT,2019-08-20,sideways,10763.23,50.31
BTCUSDT,2019-08-21,sideways,10138.05,43.59
BTCUSDT,2019-08-22,sideways,10131.06,43.52
BTCUSDT,2019-08-23,sideways,10407.96,47.14
BTCUSDT,2019-08-24,sideways,10159.96,44.39
BTCUSDT,2019-08-25,sideways,10138.52,44.15
BTCUSDT,2019-08-26,sideways,10370.82,47.46
BTCUSDT,2019-08-27,sideways,10185.5,45.16
BTCUSDT,2019-08-28,sideways,9754.42,40.28
BTCUSDT,2019-08-29,sideways,9510.2,37.78
BTCUSDT,2019-08-30,sideways,9598.17,39.24
BTCUSDT,2019-08-31,sideways,9630.66,39.8
BTCUSDT,2019-09-01,sideways,9757.97,42.06
BTCUSDT,2019-09-02,sideways,10346.76,51.19
BTCUSDT,2019-09-03,sideways,10623.54,54.79
BTCUSDT,2019-09-04,sideways,10594.49,54.34
BTCUSDT,2019-09-05,sideways,10575.53,54.02
BTCUSDT,2019-09-06,sideways,10353.3,50.35
BTCUSDT,2019-09-07,sideways,10517.25,52.89
BTCUSDT,2019-09-08,sideways,10441.28,51.57
BTCUSDT,2019-09-09,sideways,10334.97,49.71
BTCUSDT,2019-09-10,sideways,10115.98,46.01
BTCUSDT,2019-09-11,sideways,10178.37,47.21
BTCUSDT,2019-09-12,sideways,10410.13,51.54
BTCUSDT,2019-09-13,sideways,10360.55,50.58
BTCUSDT,2019-09-14,sideways,10358.05,50.53
BTCUSDT,2019-09-15,sideways,10347.71,50.31
BTCUSDT,2019-09-16,sideways,10276.79,48.7
BTCUSDT,2019-09-17,sideways,10241.27,47.88
BTCUSDT,2019-09-18,sideways,10198.25,46.85
BTCUSDT,2019-09-19,sideways,10266.42,48.73
BTCUSDT,2019-09-20,sideways,10181.64,46.52
BTCUSDT,2019-09-21,sideways,10019.72,42.55
BTCUSDT,2019-09-22,sideways,10070.39,44.16
BTCUSDT,2019-09-23,sideways,9729.32,36.71
BTCUSDT,2019-09-24,sideways,8620.57,23.08
BTCUSDT,2019-09-25,sideways,8486.99,22.02
BTCUSDT,2019-09-26,bear,8118.97,19.38
BTCUSDT,2019-09-27,bear,8251.85,22.97
BTCUSDT,2019-09-28,bear,8245.92,22.93
BTCUSDT,2019-09-29,bear,8104.19,21.73
BTCUSDT,2019-09-30,bear,8293.87,27.2
BTCUSDT,2019-10-01,bear,8343.28,28.6
BTCUSDT,2019-10-02,bear,8393.04,30.06
BTCUSDT,2019-10-03,bear,8259.99,28.39
BTCUSDT,2019-10-04,bear,8205.94,27.72
BTCUSDT,2019-10-05,bear,8151.5,27.02
BTCUSDT,2019-10-06,bear,7988.16,24.99
BTCUSDT,2019-10-07,bear,8245.62,33.47
BTCUSDT,2019-10-08,bear,8228.78,33.2
BTCUSDT,2019-10-09,bear,8595.74,43.64
BTCUSDT,2019-10-10,bear,8586.47,43.46
BTCUSDT,2019-10-11,bear,8321.76,38.45
BTCUSDT,2019-10-12,bear,8336.56,38.87
BTCUSDT,2019-10-13,bear,8321.01,38.57
BTCUSDT,2019-10-14,bear,8374.69,40.29
BTCUSDT,2019-10-15,bear,8205.37,36.8
BTCUSDT,2019-10-16,bear,8047.53,33.85
BTCUSDT,2019-10-17,bear,8103.91,35.83
BTCUSDT,2019-10-18,bear,7973.21,33.34
BTCUSDT,2019-10-19,bear,7988.56,33.92
BTCUSDT,2019-10-20,bear,8222.08,42.17
BTCUSDT,2019-10-21,bear,8243.72,42.88
BTCUSDT,2019-10-22,bear,8078.2,38.93
BTCUSDT,2019-10-23,bear,7514.67,29.11
BTCUSDT,2019-10-24,bear,7493.49,28.82
BTCUSDT,2019-10-25,sideways,8660.7,55.51
BTCUSDT,2019-10-26,bull,9244.97,62.99
BTCUSDT,2019-10-27,bull,9551.71,66.2
BTCUSDT,2019-10-28,bull,9256.15,60.73
BTCUSDT,2019-10-29,bull,9427.69,62.66
BTCUSDT,2019-10-30,bull,9205.73,58.64
BTCUSDT,2019-10-31,bull,9199.58,58.53
BTCUSDT,2019-11-01,bull,9261.1,59.37
BTCUSDT,2019-11-02,bull,9324.72,60.26
BTCUSDT,2019-11-03,bull,9235.35,58.32
BTCUSDT,2019-11-04,bull,9412.61,61.0
BTCUSDT,2019-11-05,bull,9342.53,59.38
BTCUSDT,2019-11-06,bull,9360.88,59.68
BTCUSDT,2019-11-07,bull,9267.56,57.34
BTCUSDT,2019-11-08,sideways,8804.88,47.42
BTCUSDT,2019-11-09,sideways,8813.58,47.6
BTCUSDT,2019-11-10,sideways,9055.53,52.56
BTCUSDT,2019-11-11,sideways,8757.79,46.7
BTCUSDT,2019-11-12,sideways,8815.66,47.92
BTCUSDT,2019-11-13,sideways,8808.26,47.77
BTCUSDT,2019-11-14,sideways,8708.09,45.68
BTCUSDT,2019-11-15,sideways,8491.99,41.48
BTCUSDT,2019-11-16,sideways,8550.76,43.02
BTCUSDT,2019-11-17,sideways,8577.98,43.75
BTCUSDT,2019-11-18,sideways,8309.29,38.47
BTCUSDT,2019-11-19,sideways,8206.15,36.64
BTCUSDT,2019-11-20,sideways,8027.27,33.65
BTCUSDT,2019-11-21,bear,7642.75,28.3
BTCUSDT,2019-11-22,sideways,7296.58,24.53
BTCUSDT,2019-11-23,sideways,7397.8,27.57
BTCUSDT,2019-11-24,bear,7047.92,23.97
BTCUSDT,2019-11-25,bear,7146.13,26.86
BTCUSDT,2019-11-26,bear,7218.37,28.99
BTCUSDT,2019-11-27,bear,7531.66,37.51
BTCUSDT,2019-11-28,bear,7463.11,36.48
BTCUSDT,2019-11-29,bear,7761.24,43.73
BTCUSDT,2019-11-30,bear,7569.63,40.53
BTCUSDT,2019-12-01,bear,7424.29,38.24
BTCUSDT,2019-12-02,bear,7321.99,36.67
BTCUSDT,2019-12-03,bear,7320.15,36.64
BTCUSDT,2019-12-04,bear,7252.03,35.52
BTCUSDT,2019-12-05,bear,7448.31,41.12
BTCUSDT,2019-12-06,bear,7547.0,43.77
BTCUSDT,2019-12-07,bear,7556.24,44.02
BTCUSDT,2019-12-08,bear,7564.35,44.26
BTCUSDT,2019-12-09,bear,7400.9,40.53
BTCUSDT,2019-12-10,bear,7278.12,37.94
BTCUSDT,2019-12-11,bear,7217.43,36.69
BTCUSDT,2019-12-12,bear,7243.13,37.62
BTCUSDT,2019-12-13,bear,7269.68,38.63
BTCUSDT,2019-12-14,bear,7124.67,35.28
BTCUSDT,2019-12-15,bear,7152.3,36.41
BTCUSDT,2019-12-16,bear,6932.48,31.66
BTCUSDT,2019-12-17,bear,6640.52,26.68
BTCUSDT,2019-12-18,bear,7276.8,46.45
BTCUSDT,2019-12-19,bear,7202.84,44.93
BTCUSDT,2019-12-20,bear,7218.82,45.35
BTCUSDT,2019-12-21,bear,7191.16,44.72
BTCUSDT,2019-12-22,sideways,7511.59,52.87
BTCUSDT,2019-12-23,sideways,7355.63,49.08
BTCUSDT,2019-12-24,sideways,7322.53,48.28
BTCUSDT,2019-12-25,sideways,7275.16,47.11
BTCUSDT,2019-12-26,sideways,7238.97,46.19
BTCUSDT,2019-12-27,sideways,7290.09,47.75
BTCUSDT,2019-12-28,sideways,7317.99,48.62
BTCUSDT,2019-12-29,sideways,7422.65,51.87
BTCUSDT,2019-12-30,sideways,7293.0,47.83
BTCUSDT,2019-12-31,sideways,7193.6,44.95
BTCUSDT,2020-01-01,sideways,7200.17,45.18
BTCUSDT,2020-01-02,sideways,6985.47,39.27
BTCUSDT,2020-01-03,sideways,7344.88,50.86
BTCUSDT,2020-01-04,sideways,7410.66,52.64
BTCUSDT,2020-01-05,sideways,7411.32,52.66
BTCUSDT,2020-01-06,sideways,7769.22,61.47
BTCUSDT,2020-01-07,sideways,8163.69,68.44
BTCUSDT,2020-01-08,sideways,8079.86,65.72
BTCUSDT,2020-01-09,sideways,7879.07,59.61
BTCUSDT,2020-01-10,sideways,8166.55,64.67
BTCUSDT,2020-01-11,sideways,8037.54,60.98
BTCUSDT,2020-01-12,sideways,8192.49,63.66
BTCUSDT,2020-01-13,sideways,8144.19,62.23
BTCUSDT,2020-01-14,sideways,8827.76,71.9
BTCUSDT,2020-01-15,sideways,8807.01,71.3
BTCUSDT,2020-01-16,sideways,8723.79,68.83
BTCUSDT,2020-01-17,sideways,8929.04,71.46
BTCUSDT,2020-01-18,sideways,8942.81,71.63
BTCUSDT,2020-01-19,sideways,8706.25,64.42
BTCUSDT,2020-01-20,sideways,8657.64,63.02
BTCUSDT,2020-01-21,sideways,8745.89,64.53
BTCUSDT,2020-01-22,sideways,8680.88,62.51
BTCUSDT,2020-01-23,sideways,8406.52,54.7
BTCUSDT,2020-01-24,sideways,8445.43,55.55
BTCUSDT,2020-01-25,sideways,8367.85,53.4
BTCUSDT,2020-01-26,sideways,8596.83,58.5
BTCUSDT,2020-01-27,sideways,8909.82,64.25
BTCUSDT,2020-01-28,bull,9358.59,70.56
BTCUSDT,2020-01-29,bull,9316.63,69.33
BTCUSDT,2020-01-30,bull,9508.99,71.76
BTCUSDT,2020-01-31,bull,9350.53,67.04
BTCUSDT,2020-02-01,bull,9392.88,67.65
BTCUSDT,2020-02-02,bull,9344.37,66.14
BTCUSDT,2020-02-03,bull,9293.52,64.51
BTCUSDT,2020-02-04,bull,9180.96,60.93
BTCUSDT,2020-02-05,bull,9613.42,68.22
BTCUSDT,2020-02-06,bull,9729.8,69.86
BTCUSDT,2020-02-07,bull,9795.94,70.77
BTCUSDT,2020-02-08,bull,9865.12,71.74
BTCUSDT,2020-02-09,bull,10116.67,74.99
BTCUSDT,2020-02-10,bull,9856.61,66.48
BTCUSDT,2020-02-11,bull,10208.24,71.24
BTCUSDT,2020-02-12,bull,10326.05,72.64
BTCUSDT,2020-02-13,bull,10214.38,69.2
BTCUSDT,2020-02-14,bull,10312.12,70.51
BTCUSDT,2020-02-15,bull,9889.42,58.81
BTCUSDT,2020-02-16,bull,9934.43,59.58
BTCUSDT,2020-02-17,bull,9690.14,53.72
BTCUSDT,2020-02-18,bull,10142.0,61.3
BTCUSDT,2020-02-19,bull,9633.39,51.14
BTCUSDT,2020-02-20,bull,9608.48,50.7
BTCUSDT,2020-02-21,bull,9686.44,52.1
BTCUSDT,2020-02-22,bull,9663.18,51.63
BTCUSDT,2020-02-23,bull,9924.52,56.4
BTCUSDT,2020-02-24,bull,9650.17,50.74
BTCUSDT,2020-02-25,bull,9341.71,45.25
BTCUSDT,2020-02-26,sideways,8820.52,37.8
BTCUSDT,2020-02-27,bear,8784.49,37.35
BTCUSDT,2020-02-28,bear,8672.46,35.89
BTCUSDT,2020-02-29,bear,8599.51,34.94
BTCUSDT,2020-03-01,bear,8562.45,34.44
BTCUSDT,2020-03-02,sideways,8869.67,41.88
BTCUSDT,2020-03-03,sideways,8787.79,40.55
BTCUSDT,2020-03-04,sideways,8755.25,40.01
BTCUSDT,2020-03-05,sideways,9078.76,47.5
BTCUSDT,2020-03-06,sideways,9122.55,48.44
BTCUSDT,2020-03-07,sideways,8909.95,44.3
BTCUSDT,2020-03-08,bear,8108.12,32.89
BTCUSDT,2020-03-09,bear,7923.64,30.91
BTCUSDT,2020-03-10,bear,7909.73,30.76
BTCUSDT,2020-03-11,bear,7911.43,30.81
BTCUSDT,2020-03-12,bear,4970.79,14.08
BTCUSDT,2020-03-13,bear,5563.71,23.14
BTCUSDT,2020-03-14,bear,5200.37,21.64
BTCUSDT,2020-03-15,bear,5392.31,24.43
BTCUSDT,2020-03-16,bear,5014.48,22.71
BTCUSDT,2020-03-17,bear,5225.63,25.85
BTCUSDT,2020-03-18,bear,5238.44,26.05
BTCUSDT,2020-03-19,bear,6191.19,38.99
BTCUSDT,2020-03-20,bear,6198.78,39.08
BTCUSDT,2020-03-21,bear,6185.07,38.96
BTCUSDT,2020-03-22,bear,5830.25,36.04
BTCUSDT,2020-03-23,bear,6416.31,43.57
BTCUSDT,2020-03-24,bear,6734.8,47.2
BTCUSDT,2020-03-25,bear,6681.06,46.65
BTCUSDT,2020-03-26,bear,6716.44,47.09
BTCUSDT,2020-03-27,bear,6469.8,44.38
BTCUSDT,2020-03-28,bear,6242.19,41.98
BTCUSDT,2020-03-29,bear,5922.04,38.8
BTCUSDT,2020-03-30,bear,6429.84,45.81
BTCUSDT,2020-03-31,bear,6438.64,45.92
BTCUSDT,2020-04-01,bear,6606.78,48.2
BTCUSDT,2020-04-02,bear,6793.62,50.68
BTCUSDT,2020-04-03,bear,6733.39,49.85
BTCUSDT,2020-04-04,bear,6867.53,51.75
BTCUSDT,2020-04-05,bear,6791.13,50.57
BTCUSDT,2020-04-06,bear,7271.78,57.15
BTCUSDT,2020-04-07,bear,7176.41,55.57
BTCUSDT,2020-04-08,bear,7334.1,57.65
BTCUSDT,2020-04-09,bear,7302.09,57.07
BTCUSDT,2020-04-10,bear,6865.49,49.66
BTCUSDT,2020-04-11,sideways,6859.08,49.56
BTCUSDT,2020-04-12,sideways,6971.09,51.43
BTCUSDT,2020-04-13,sideways,6845.04,49.22
BTCUSDT,2020-04-14,sideways,6842.43,49.17
BTCUSDT,2020-04-15,sideways,6642.11,45.56
BTCUSDT,2020-04-16,sideways,7116.8,54.15
BTCUSDT,2020-04-17,sideways,7096.18,53.75
BTCUSDT,2020-04-18,sideways,7257.67,56.45
BTCUSDT,2020-04-19,sideways,7189.42,54.99
BTCUSDT,2020-04-20,sideways,6881.96,48.87
BTCUSDT,2020-04-21,sideways,6880.32,48.84
BTCUSDT,2020-04-22,sideways,7117.21,53.46
BTCUSDT,2020-04-23,sideways,7429.72,58.76
BTCUSDT,2020-04-24,sideways,7550.9,60.63
BTCUSDT,2020-04-25,sideways,7569.94,60.93
BTCUSDT,2020-04-26,sideways,7679.87,62.7
BTCUSDT,2020-04-27,sideways,7795.6,64.51
BTCUSDT,2020-04-28,sideways,7807.06,64.7
BTCUSDT,2020-04-29,bull,8801.04,76.2
BTCUSDT,2020-04-30,bull,8658.55,72.55
BTCUSDT,2020-05-01,bull,8864.77,74.46
BTCUSDT,2020-05-02,bull,8988.6,75.55
BTCUSDT,2020-05-03,bull,8897.47,73.07
BTCUSDT,2020-05-04,bull,8912.65,73.22
BTCUSDT,2020-05-05,bull,9003.07,74.2
BTCUSDT,2020-05-06,bull,9268.76,76.86
BTCUSDT,2020-05-07,bull,9951.52,81.99
BTCUSDT,2020-05-08,bull,9842.67,78.98
BTCUSDT,2020-05-09,bull,9593.9,72.44
BTCUSDT,2020-05-10,bull,8756.43,55.7
BTCUSDT,2020-05-11,bull,8601.8,53.26
BTCUSDT,2020-05-12,bull,8804.48,55.99
BTCUSDT,2020-05-13,bull,9269.99,61.54
BTCUSDT,2020-05-14,bull,9733.72,66.12
BTCUSDT,2020-05-15,bull,9328.2,59.45
BTCUSDT,2020-05-16,bull,9377.01,59.97
BTCUSDT,2020-05-17,bull,9670.74,63.07
BTCUSDT,2020-05-18,bull,9726.58,63.64
BTCUSDT,2020-05-19,bull,9729.04,63.67
BTCUSDT,2020-05-20,bull,9522.98,59.69
BTCUSDT,2020-05-21,bull,9081.76,52.18
BTCUSDT,2020-05-22,bull,9182.58,53.62
BTCUSDT,2020-05-23,bull,9209.29,54.01
BTCUSDT,2020-05-24,bull,8790.37,47.24
BTCUSDT,2020-05-25,bull,8906.93,49.15
BTCUSDT,2020-05-26,bull,8835.05,47.99
BTCUSDT,2020-05-27,bull,9181.02,53.64
BTCUSDT,2020-05-28,bull,9525.75,58.48
BTCUSDT,2020-05-29,bull,9439.12,56.87
BTCUSDT,2020-05-30,bull,9700.41,60.4
BTCUSDT,2020-05-31,bull,9461.06,55.89
BTCUSDT,2020-06-01,bull,10167.27,64.36
BTCUSDT,2020-06-02,bull,9529.8,54.24
BTCUSDT,2020-06-03,bull,9656.72,55.73
BTCUSDT,2020-06-04,bull,9800.64,57.42
BTCUSDT,2020-06-05,sideways,9665.53,55.28
BTCUSDT,2020-06-06,sideways,9653.68,55.09
BTCUSDT,2020-06-07,sideways,9758.85,56.55
BTCUSDT,2020-06-08,sideways,9771.49,56.73
BTCUSDT,2020-06-09,bull,9795.7,57.1
BTCUSDT,2020-06-10,bull,9870.09,58.28
BTCUSDT,2020-06-11,bull,9321.78,47.83
BTCUSDT,2020-06-12,sideways,9480.84,50.6
BTCUSDT,2020-06-13,sideways,9475.28,50.5
BTCUSDT,2020-06-14,sideways,9386.79,48.83
BTCUSDT,2020-06-15,sideways,9450.7,50.11
BTCUSDT,2020-06-16,sideways,9538.02,51.88
BTCUSDT,2020-06-17,sideways,9480.25,50.6
BTCUSDT,2020-06-18,sideways,9411.84,49.06
BTCUSDT,2020-06-19,sideways,9288.02,46.3
BTCUSDT,2020-06-20,sideways,9332.34,47.44
BTCUSDT,2020-06-21,sideways,9303.63,46.75
BTCUSDT,2020-06-22,sideways,9648.72,55.2
BTCUSDT,2020-06-23,bull,9629.66,54.68
BTCUSDT,2020-06-24,sideways,9313.61,46.86
BTCUSDT,2020-06-25,sideways,9264.81,45.77
BTCUSDT,2020-06-26,sideways,9162.92,43.5
BTCUSDT,2020-06-27,sideways,9045.39,40.97
BTCUSDT,2020-06-28,sideways,9143.58,43.9
BTCUSDT,2020-06-29,sideways,9190.85,45.31
BTCUSDT,2020-06-30,sideways,9137.99,43.98
BTCUSDT,2020-07-01,sideways,9228.33,46.85
BTCUSDT,2020-07-02,sideways,9123.41,44.03
BTCUSDT,2020-07-03,sideways,9087.3,43.07
BTCUSDT,2020-07-04,sideways,9132.49,44.69
BTCUSDT,2020-07-05,sideways,9073.94,42.98
BTCUSDT,2020-07-06,sideways,9375.47,52.98
BTCUSDT,2020-07-07,sideways,9252.28,49.19
BTCUSDT,2020-07-08,sideways,9428.33,54.23
BTCUSDT,2020-07-09,sideways,9277.97,49.69
BTCUSDT,2020-07-10,sideways,9278.81,49.72
BTCUSDT,2020-07-11,sideways,9240.35,48.52
BTCUSDT,2020-07-12,sideways,9276.5,49.75
BTCUSDT,2020-07-13,sideways,9243.61,48.61
BTCUSDT,2020-07-14,sideways,9243.21,48.59
BTCUSDT,2020-07-15,sideways,9192.84,46.69
BTCUSDT,2020-07-16,sideways,9132.23,44.44
BTCUSDT,2020-07-17,sideways,9151.39,45.34
BTCUSDT,2020-07-18,sideways,9159.04,45.72
BTCUSDT,2020-07-19,sideways,9185.82,47.09
BTCUSDT,2020-07-20,sideways,9164.23,46.08
BTCUSDT,2020-07-21,sideways,9374.89,56.02
BTCUSDT,2020-07-22,sideways,9525.36,61.49
BTCUSDT,2020-07-23,sideways,9581.07,63.31
BTCUSDT,2020-07-24,sideways,9536.89,60.85
BTCUSDT,2020-07-25,sideways,9677.11,65.43
BTCUSDT,2020-07-26,bull,9905.17,71.31
BTCUSDT,2020-07-27,bull,10990.87,84.67
BTCUSDT,2020-07-28,bull,10912.82,81.72
BTCUSDT,2020-07-29,bull,11100.47,83.24
BTCUSDT,2020-07-30,bull,11111.21,83.32
